,val_loss,val_binary_accuracy,loss,binary_accuracy
0,0.02209331922270234,0.9654968976974487,0.03616512019652873,0.9584645628929138
1,0.01995743977592831,0.966857373714447,0.020819976219596963,0.9667260050773621
2,0.01915987455394379,0.9671520590782166,0.019539733851949372,0.9672895669937134
3,0.01864389715363516,0.9679516553878784,0.018958797057469685,0.9677832126617432
4,0.018259575528609396,0.9679556488990784,0.0183869553807502,0.9686158299446106
5,0.017568657545997853,0.9691888689994812,0.01777122647811969,0.9694288969039917
6,0.017079505422755926,0.9702311158180237,0.017332670418545602,0.9702300429344177
7,0.016549362748415765,0.9704738259315491,0.016851024252052108,0.971004843711853
8,0.015967479008141647,0.9721805453300476,0.016413838881999255,0.971595823764801
9,0.015622951733907592,0.9727136492729187,0.015857309894636275,0.9725697636604309
10,0.0150401674789621,0.9737479090690613,0.015385617703820268,0.9732120037078857
11,0.014371536664380088,0.9747545719146729,0.014820375829003751,0.9742435216903687
12,0.014023580928750806,0.9754624962806702,0.014412413494816671,0.974881112575531
13,0.01383156653499831,0.9761866927146912,0.013902996007042626,0.975874125957489
14,0.013610677331054824,0.9760432839393616,0.0134320385598888,0.9767765998840332
15,0.012916245519421821,0.9770575761795044,0.013030891473560284,0.9774499535560608
16,0.012644565469303797,0.9781318306922913,0.01250288081355393,0.9783869385719299
17,0.012053278759060013,0.979301393032074,0.01208172815774257,0.9791215062141418
18,0.011710482763986651,0.9802920818328857,0.011729602298388878,0.9799312949180603
19,0.011339449877556772,0.97996586561203,0.011354291854271044,0.9805136919021606
20,0.011190235760199074,0.9807772636413574,0.011076389373435329,0.9810274839401245
21,0.011158304434405807,0.9809205532073975,0.010800324031151831,0.9815161824226379
22,0.010827070233594638,0.9815371036529541,0.010459509953701247,0.9820654392242432
23,0.010895319205656203,0.9813779592514038,0.010244918595223378,0.982451319694519
24,0.010399165852583226,0.982046365737915,0.01005104046780616,0.9827427864074707
25,0.010390795904994506,0.98192298412323,0.009825630625709892,0.9830673336982727
26,0.010212652733320513,0.98207026720047,0.009612461420086522,0.9834123849868774
27,0.010165869542227384,0.9826313257217407,0.009424670909841856,0.9837719798088074
28,0.00996160108837426,0.983104407787323,0.009205570692817371,0.9840360879898071
29,0.009945717476234088,0.9826352000236511,0.009083120831443617,0.9843672513961792
30,0.00991956919874142,0.9829295873641968,0.008855036436580121,0.9844836592674255
31,0.00987079979362975,0.9827427268028259,0.008803338076298435,0.9847041964530945
32,0.009623970771424992,0.9832080602645874,0.008660268022989233,0.9848936796188354
33,0.00972355108404922,0.9834506511688232,0.008587410592008382,0.9850499629974365
34,0.009831176868073667,0.9835939407348633,0.0084194345632568,0.9852437973022461
35,0.009610902618592067,0.9835780262947083,0.00827574054322516,0.9854851961135864
36,0.009617171431288271,0.9837170839309692,0.008140088272436211,0.98569655418396
37,0.0096560793145996,0.983677327632904,0.008082031935919077,0.9858548045158386
38,0.009696230346466913,0.9835102558135986,0.00801818073183919,0.9858974814414978
39,0.009812169183862466,0.9836336374282837,0.00785247051777939,0.9861936569213867
40,0.009706421537120575,0.983605682849884,0.007805079314857721,0.986277163028717
41,0.009601709900108286,0.9839677810668945,0.007733030318437765,0.9864439368247986
42,0.009654412420460353,0.9837489724159241,0.007607930813295146,0.9866089820861816
43,0.009802911232575229,0.9836137890815735,0.007546373588653902,0.9866822361946106
44,0.00955060610324887,0.9838445782661438,0.007516154119124015,0.9867381453514099
45,0.009840359302559415,0.983900249004364,0.007378694395689915,0.9869412183761597
46,0.009841610324039957,0.9840075373649597,0.007346594178428253,0.9870191216468811
47,0.00968980575073201,0.9839320182800293,0.007340175670105964,0.9869537949562073
48,0.009647397997408512,0.9841668009757996,0.007327452076909443,0.9870942234992981
49,0.009697137128227572,0.9840156435966492,0.00722330865294983,0.9871566891670227
50,0.009656138755257344,0.9843258261680603,0.007179128789963822,0.9872021079063416
51,0.00970719638976742,0.9842821955680847,0.007142152974847704,0.9872806072235107
52,0.009728140788666434,0.9842899441719055,0.007123332125289986,0.9873167276382446
53,0.009969494167863828,0.984047532081604,0.0071007716624687115,0.9872539639472961
54,0.00987494370259617,0.9843498468399048,0.006991867690036694,0.9874864220619202
55,0.01002966029649953,0.9841070175170898,0.00696549117177104,0.9876284003257751
56,0.009922956696640317,0.9839877486228943,0.0069054246608478325,0.9875569343566895
57,0.009937427367123951,0.9844810366630554,0.006923161315110823,0.9876554608345032
58,0.010019627271337664,0.9843258857727051,0.006910000190449257,0.9876076579093933
59,0.010017844658047951,0.9841468334197998,0.006878477959738423,0.98757004737854
60,0.010154238589528786,0.9844889044761658,0.006812410231214016,0.9876918196678162
61,0.010010625538957674,0.9843062162399292,0.006837449222803116,0.9877068400382996
62,0.010220258346638113,0.984333872795105,0.0067728221183642745,0.9877715706825256
63,0.010081732914817095,0.9846879243850708,0.0067228843574412165,0.9878670573234558
64,0.010076815605881403,0.9841586947441101,0.006768941576592624,0.9877618551254272
65,0.009956096648625361,0.9843062162399292,0.006730616034474224,0.9878146648406982
66,0.009972533826836914,0.9843220114707947,0.006706977220407377,0.9879094958305359
67,0.010320014196550133,0.9844691157341003,0.006673545227386057,0.9877992272377014
68,0.010115911194008845,0.9846997261047363,0.00668678927856187,0.9878830909729004
69,0.01026661577557161,0.9844970107078552,0.006626129484114548,0.9879788756370544
70,0.010321406692427357,0.984508752822876,0.00665287821708868,0.9880177974700928
71,0.010341631915370788,0.9844931364059448,0.0066181051738870645,0.988024890422821
72,0.010225829297051675,0.984377384185791,0.006588326177249352,0.9880022406578064
73,0.0101280869510755,0.9843974709510803,0.006577227846719325,0.988021969795227
74,0.010437848765799077,0.9845884442329407,0.006569543566244344,0.9880490899085999
75,0.010325545233139069,0.9842343330383301,0.006562336712765197,0.9880502820014954
76,0.010496464516175447,0.9842702150344849,0.00655151028962185,0.9880220890045166
77,0.010469916213204793,0.9844293594360352,0.00654055829703187,0.9879704117774963
78,0.010692420606640635,0.9840753078460693,0.0064953130863917375,0.9882060289382935
79,0.010783705352944789,0.98438960313797,0.006494358139267812,0.9881460666656494
80,0.010322378259894757,0.9845606684684753,0.006518915466343363,0.9881423711776733
81,0.010793648675653427,0.9843816161155701,0.0064647668390534815,0.9881912469863892
82,0.010727284548872234,0.9845604300498962,0.006500876477609078,0.988071620464325
83,0.010508383580938328,0.9847636222839355,0.006452150906746586,0.9881364107131958
84,0.010679948878508568,0.9846044182777405,0.0064317049186987186,0.9881752133369446
85,0.010836948963977472,0.9844928979873657,0.006437115995989492,0.9882882833480835
86,0.010678191700226247,0.9844135046005249,0.006424586106246958,0.9882346391677856
87,0.01079456218397647,0.9845367670059204,0.0064328307596345745,0.9882067441940308
88,0.010874092088473893,0.98445725440979,0.006399237492587417,0.9881691336631775
89,0.010569719489403936,0.9846838116645813,0.00640663302425916,0.9881930947303772
90,0.010848691997944417,0.9843696355819702,0.006383759800034265,0.9882256984710693
91,0.010792961811331221,0.9845646619796753,0.006412967220724871,0.9882327318191528
92,0.010809271239004162,0.9844970107078552,0.006373843593367686,0.9882983565330505
93,0.010859900573423238,0.9843577146530151,0.006377049213430534,0.9881681799888611
94,0.010915777644458106,0.9847317337989807,0.006391988935259481,0.9882575869560242
