,val_loss,val_categorical_accuracy,loss,categorical_accuracy
0,0.01921500808869799,0.5741444826126099,0.025691330346658273,0.5266534686088562
1,0.018276813517635066,0.5209125280380249,0.021839721283564966,0.557294487953186
2,0.01759261606882016,0.5101394057273865,0.020812110423489853,0.5688073635101318
3,0.017237826172883313,0.589353621006012,0.020226058610542504,0.5671283602714539
4,0.01661100370498995,0.605196475982666,0.019689829752746003,0.5622714161872864
5,0.01606777721705536,0.5145754218101501,0.01910768087125487,0.5516579747200012
6,0.01567054446786642,0.5690747499465942,0.018576470902189612,0.5391857028007507
7,0.015406041561315456,0.5177440047264099,0.018015918209803878,0.5315104722976685
8,0.014997171238064766,0.49619773030281067,0.017580621875822544,0.5352281332015991
9,0.014834192348644137,0.5487959384918213,0.01717469784327679,0.5306710004806519
10,0.014520011376589537,0.44106462597846985,0.01677856613295498,0.540984570980072
11,0.014173193757111827,0.5120405554771423,0.016406072122562263,0.5413443446159363
12,0.014067250847195586,0.5215462446212769,0.01607457484567055,0.5495592951774597
13,0.013786211221789321,0.5925222039222717,0.01585754534850518,0.5495592951774597
14,0.013487490902965268,0.5836501717567444,0.01551043791523962,0.5655093789100647
15,0.013802343125765523,0.5538656711578369,0.015243065336512195,0.5677879452705383
16,0.01361974561586976,0.5665399432182312,0.01505383379171016,0.5713257789611816
17,0.013408537100379666,0.5373890995979309,0.014798888531341045,0.5806799530982971
18,0.013340543877954284,0.6286438703536987,0.014638683336131551,0.5843377113342285
19,0.013053075099984804,0.608998715877533,0.01452486452439593,0.577741801738739
20,0.01283486591031154,0.5697084665298462,0.014252238424011954,0.5888949036598206
21,0.012909633029873172,0.5506970882415771,0.014115269968493117,0.593751847743988
22,0.012650047040854892,0.5912547707557678,0.014050256012490502,0.6010673642158508
23,0.012837034494926533,0.5348542332649231,0.013938688138430869,0.5980092287063599
24,0.012753855048989257,0.5082382559776306,0.013802455962394123,0.5992684364318848
25,0.012500898446887732,0.5874524712562561,0.013727967799813659,0.6022666096687317
26,0.012610051160057386,0.5842838883399963,0.013510677342613539,0.6076632738113403
27,0.012459346481288472,0.5709758996963501,0.013480204644750941,0.6057444214820862
28,0.012537330233802399,0.5937895774841309,0.013370263541151804,0.6130598783493042
29,0.012344618327915668,0.5652725100517273,0.013300016410303888,0.6140193343162537
30,0.012493628698090712,0.5481622219085693,0.013218793862809738,0.6170174479484558
31,0.01250202216518422,0.5462610721588135,0.013229392908720506,0.6089824438095093
32,0.012452261134361228,0.5956907272338867,0.013142388447670749,0.6129999160766602
33,0.012457911080370346,0.6026616096496582,0.01302393815583653,0.6141992211341858
34,0.012406348716467619,0.5608364939689636,0.013009280630352872,0.6146189570426941
35,0.012363731628283858,0.5310519933700562,0.01293650729133299,0.6201955080032349
36,0.012280621488268176,0.5690747499465942,0.012903430352539377,0.6269113421440125
37,0.012367582724740108,0.605830192565918,0.01283738866482896,0.6198356747627258
38,0.012318635902677974,0.5747781991958618,0.012805631824044717,0.6208550930023193
39,0.01238303491845727,0.5418251156806946,0.012723051986001708,0.6248126029968262
40,0.012368181099494299,0.5798479318618774,0.0127272958677538,0.6253522634506226
41,0.012394801946356893,0.47275030612945557,0.012699008082833004,0.6297295689582825
42,0.01240530734260877,0.5272496938705444,0.012657186956386323,0.6294897198677063
43,0.01232765126042068,0.6007604598999023,0.012666887276012588,0.6251124143600464
44,0.012347364177306494,0.5633713603019714,0.012605766412215653,0.6305690407752991
45,0.012459006160497665,0.5988593101501465,0.012597949088861546,0.6280506253242493
46,0.01238349840665857,0.5342205166816711,0.01256742506046538,0.6344666481018066
47,0.01240097979704539,0.5310519933700562,0.012551454801319374,0.627630889415741
48,0.012451079829285542,0.608364999294281,0.0125555035278753,0.6285303235054016
49,0.012432983067507545,0.4873257279396057,0.01248414685121841,0.6322479844093323
50,0.012438963167369366,0.5608364939689636,0.012451557882337106,0.6396834254264832
51,0.012494421874483427,0.608998715877533,0.012420946602813072,0.6311686635017395
52,0.01237510284408927,0.5506970882415771,0.012469493352842552,0.6312885880470276
53,0.012424190839131674,0.5817490220069885,0.012431777293655884,0.6293098330497742
54,0.0124285484974583,0.6020278930664062,0.012387761992781802,0.6353660821914673
55,0.012519367116813859,0.6210392713546753,0.012374027856384162,0.6359657049179077
56,0.012384436248491207,0.5468947887420654,0.012341398892372294,0.6393235921859741
57,0.012483743485063314,0.5779467821121216,0.01235098280530009,0.6324878334999084
58,0.01257880552050968,0.6001267433166504,0.012338850345393573,0.6365653276443481
59,0.012410847625384728,0.5817490220069885,0.012341082803215142,0.6387239694595337
60,0.012434467983742556,0.5855513215065002,0.012356361624336353,0.6383042335510254
61,0.012474531074985862,0.5906210541725159,0.012307970491410405,0.6351262331008911
62,0.012293887635072073,0.5874524712562561,0.012276585463917366,0.6360856294631958
63,0.012388099062566956,0.5583016276359558,0.012267283810716536,0.6438807845115662
64,0.012411437074964246,0.6343472599983215,0.012265903814868242,0.6371049880981445
65,0.012519250313440958,0.6622306704521179,0.012288315351017647,0.6384241580963135
66,0.012491993295649687,0.5627376437187195,0.012268396702388095,0.6351861953735352
67,0.012493462301790714,0.5234473943710327,0.012261798570829409,0.6371649503707886
68,0.012326341898490986,0.5760456323623657,0.012244074225977616,0.6359057426452637
69,0.01245305136156579,0.643852949142456,0.01225117912636725,0.6354260444641113
70,0.012433473796894154,0.6185044646263123,0.01222790872540187,0.6440007090568542
71,0.012477767265712222,0.572243332862854,0.012193260787710271,0.6404029726982117
72,0.012505253544077277,0.5925222039222717,0.012192970745403457,0.6395634412765503
73,0.01246537291444838,0.6223067045211792,0.012194656948041584,0.6338070631027222
74,0.012559837040801844,0.572877049446106,0.012165416976333492,0.6432811617851257
75,0.012658395494023958,0.6400507092475891,0.012156893214624789,0.6395634412765503
76,0.012563972035422921,0.5557668209075928,0.012167538429989858,0.6384841203689575
77,0.012523991211007038,0.5449936389923096,0.01219519919336394,0.6440007090568542
78,0.012632275621096293,0.5855513215065002,0.012163720214394507,0.6405228972434998
79,0.012520830535019437,0.5684410929679871,0.012149700606069356,0.6410625576972961
80,0.012412703673665723,0.5278834104537964,0.01214752479939273,0.6451399922370911
81,0.012483619774381319,0.5912547707557678,0.01212389024267732,0.6459195017814636
82,0.01259529412103196,0.5773130655288696,0.012113985114006532,0.6469988822937012
83,0.012505520367994905,0.6812421083450317,0.012115306384792482,0.6410025954246521
84,0.012623427901417017,0.5069708228111267,0.012171719326741166,0.6465791463851929
85,0.012611430371180177,0.6039290428161621,0.012145163025707006,0.6419020295143127
86,0.012662204370523492,0.5703421831130981,0.012172115910625845,0.6423817276954651
