,val_loss,val_binary_accuracy,loss,binary_accuracy
0,0.022424334598290564,0.9627856612205505,0.02576229628951599,0.9628386497497559
1,0.02118080186091388,0.9628127217292786,0.02169082750721524,0.9628456234931946
2,0.020627782658435578,0.9634523391723633,0.020669325231574477,0.9630224108695984
3,0.019828655846738735,0.9637258648872375,0.01997220286478599,0.9632822871208191
4,0.019407864672401024,0.9637799263000488,0.01925549137716492,0.9636722207069397
5,0.018714998164941307,0.9643232822418213,0.01869806960069885,0.9639931917190552
6,0.018139416655135708,0.9645697474479675,0.01808031154796481,0.9644116163253784
7,0.017486949930852435,0.9651826024055481,0.017475356021896003,0.9648244976997375
8,0.01733114309237645,0.9652557373046875,0.017000076244585216,0.9652271866798401
9,0.016515463615374707,0.9656333923339844,0.01645916108973324,0.9656381011009216
10,0.01628394768359851,0.9659955501556396,0.016078737021113437,0.9658976793289185
11,0.01589234451766426,0.9664193391799927,0.015574398008175195,0.9661917686462402
12,0.015744110915896503,0.9667776823043823,0.01531625035374115,0.9664391279220581
13,0.015398066831239038,0.9668779373168945,0.015006754407659173,0.9666598439216614
14,0.0154745374926895,0.9666157364845276,0.014677797094918787,0.9669280052185059
15,0.015049581598502853,0.967136025428772,0.014455186699827512,0.9670494198799133
16,0.014833579854761247,0.9672746062278748,0.01424466040916741,0.9672368168830872
17,0.014750385384672503,0.9673018455505371,0.014067512028850615,0.9674513339996338
18,0.014627851954231231,0.9674288034439087,0.01383713938606282,0.9675052165985107
19,0.014415930306842161,0.9676640033721924,0.013788105368924638,0.9676322340965271
20,0.014491705360058138,0.9674749374389648,0.013559475385894379,0.9678100347518921
21,0.014462368457618346,0.9679682850837708,0.013417398083644609,0.9679311513900757
22,0.014437210835838238,0.9674442410469055,0.013318896247074007,0.9678959250450134
23,0.014303196370106599,0.9677525162696838,0.013254893734119833,0.968039333820343
24,0.014141679045270843,0.9677178859710693,0.01316051883623004,0.968052089214325
25,0.014140917353356795,0.9680415391921997,0.013028927807075283,0.9681551456451416
26,0.01421290637919079,0.9679142236709595,0.012954308077072103,0.9682377576828003
27,0.014044767437484177,0.967979907989502,0.012916375673376024,0.968346357345581
28,0.01427990380068158,0.9678758382797241,0.012874208895179132,0.9683526158332825
29,0.014033731388738781,0.9680030345916748,0.012798320401149492,0.9683175086975098
30,0.01400603411527369,0.9680067896842957,0.012704115985737492,0.9684160351753235
31,0.014178137186654779,0.9679220914840698,0.012665844561221698,0.9684759378433228
32,0.014056030165812501,0.9682304263114929,0.012619418775041897,0.9685191512107849
33,0.014098968975666749,0.9681378602981567,0.012608254437024395,0.9684991836547852
34,0.01417612463879427,0.9678218960762024,0.012593572423793376,0.9685240983963013
35,0.013918456377034568,0.9681763648986816,0.012610541198713084,0.9685280919075012
36,0.014032910203567376,0.9681609272956848,0.012441077323940893,0.9686149954795837
37,0.014021374198586442,0.9680261015892029,0.012457568345901867,0.9685712456703186
38,0.013923297484600267,0.9680220484733582,0.012464473714741568,0.968633234500885
39,0.014020854966139477,0.9681610465049744,0.012417774872543912,0.968590259552002
40,0.013892265655521142,0.9679682850837708,0.01241920073904718,0.9686794281005859
41,0.014026967480630178,0.9679837226867676,0.012358089637321731,0.9686857461929321
42,0.013956875308258985,0.9681147336959839,0.012368498959889014,0.9686876535415649
43,0.013921775703513346,0.9683151841163635,0.012316409801132976,0.968709409236908
44,0.014009633506849358,0.9679450392723083,0.01229831405216828,0.9687123894691467
45,0.01399684590952737,0.9681147933006287,0.012320402800105512,0.9687051773071289
46,0.013905320607398039,0.9680184125900269,0.012262282613664865,0.9687715768814087
47,0.014074230009683738,0.9680915474891663,0.0122762531042099,0.9686753749847412
48,0.013939430603008729,0.9684268236160278,0.012260315419795612,0.9687033891677856
49,0.01396838846025475,0.9682381749153137,0.012239375376763444,0.9687654376029968
50,0.013962342846284673,0.9681071043014526,0.01223252402463307,0.9687086939811707
51,0.014012280461746593,0.9683845639228821,0.012235637692113718,0.9687533974647522
52,0.013947104923798396,0.9681881666183472,0.01222213061992079,0.9687995314598083
53,0.013977117805534423,0.9680530428886414,0.012185455625876784,0.9688034653663635
54,0.013995487255313467,0.9682111144065857,0.012174124224111437,0.9687883257865906
55,0.013970295889334029,0.9683188199996948,0.012183127140936752,0.9687836766242981
56,0.01404270316873278,0.9680877923965454,0.012183156182679037,0.9688524007797241
57,0.014197054000391913,0.9679452180862427,0.012210060423240066,0.9687201976776123
58,0.014000957726541152,0.9682998061180115,0.012234609845715264,0.9687416553497314
59,0.014108402864927073,0.9681609272956848,0.012188890510393928,0.9687994718551636
60,0.014161595604397927,0.96832275390625,0.012151686226328213,0.9687685966491699
61,0.013984419399272167,0.9683576226234436,0.012134322869436194,0.968808650970459
62,0.013987762049038545,0.9680376648902893,0.012085529540975888,0.968815803527832
63,0.014017257263939643,0.9680761098861694,0.012104282660099367,0.9688047170639038
64,0.014129848736168142,0.9682071805000305,0.012094170460477472,0.9688106775283813
65,0.014125074702392385,0.9681687355041504,0.012082060527366897,0.9688236713409424
66,0.013976130065232812,0.9681300520896912,0.012092625070363284,0.9687624573707581
67,0.013984567160869753,0.9680224657058716,0.012074203323572874,0.9688379168510437
68,0.014078256652452225,0.9682109951972961,0.01208643709930281,0.9687884449958801
69,0.013960560004031935,0.9681186676025391,0.01211942134735485,0.9688055515289307
70,0.013990558225946173,0.9680646061897278,0.012064373524238666,0.9688175320625305
71,0.01405903151834328,0.9680954813957214,0.012043996395853658,0.9688194990158081
72,0.013937294811158877,0.9682881236076355,0.012056675351535281,0.9688596725463867
73,0.014052948880433245,0.9681071043014526,0.012018612756704291,0.9688115119934082
74,0.014091750012828266,0.9681339859962463,0.012036274443380535,0.9688155055046082
75,0.014088393241612618,0.9681764841079712,0.012085079851870736,0.9687904715538025
76,0.014050252859378574,0.967979907989502,0.01204693893281122,0.9688206911087036
77,0.014096490141511755,0.9681456089019775,0.01202427822475632,0.9688276648521423
78,0.01403714433015383,0.9681687355041504,0.012013839441351593,0.9688543677330017
79,0.014011862430956673,0.9683189988136292,0.01202801774100711,0.9688572287559509
80,0.014150849831262696,0.9683574438095093,0.01200229573684434,0.9688425660133362
81,0.014018746928321167,0.9683729410171509,0.011994428296263019,0.9688566327095032
82,0.014063960826179119,0.9681030511856079,0.011987624247558415,0.9688663482666016
83,0.014019092489219584,0.9682611227035522,0.011997975463358065,0.968834400177002
84,0.014066306608063834,0.9683496952056885,0.011998464943220218,0.96886146068573
85,0.014075913401537164,0.9683382511138916,0.011997490822492789,0.968839704990387
86,0.014030114224681823,0.968288242816925,0.011965930981871983,0.9688768982887268
87,0.01403899148626383,0.9680723547935486,0.011978934379294514,0.9688606262207031
88,0.014082481286355428,0.9681226015090942,0.011961416574195027,0.9688275456428528
89,0.014068055879386556,0.9682958722114563,0.0119633245592316,0.9688514471054077
90,0.014153387286140276,0.9681726098060608,0.011993101033537339,0.9688685536384583
