,val_loss,val_categorical_accuracy,loss,categorical_accuracy
0,1.1486417800188065,0.11497211456298828,1.466383903114884,0.10037806630134583
1,0.9739454388618469,0.18018017709255219,1.233767048628242,0.13831187784671783
2,0.8108495026826859,0.2861432731151581,1.0439109090301726,0.2057686597108841
3,0.6569755872090658,0.421707421541214,0.8635096690720983,0.3236480951309204
4,0.5650719205538431,0.5019304752349854,0.7108096866695969,0.4204579293727875
5,0.4603094657262166,0.5662805438041687,0.5724207739587184,0.5165880918502808
6,0.3943692122896512,0.6246246099472046,0.45980468668319563,0.5977656245231628
7,0.3266996244589488,0.6778206825256348,0.3713840529046677,0.6647126078605652
8,0.2852103275557359,0.7284427285194397,0.3081834363164725,0.7160698175430298
9,0.25732556730508804,0.7494637370109558,0.2603840231895447,0.752219557762146
10,0.2414796662827333,0.7593307495117188,0.23005414519596984,0.7735865116119385
11,0.22953230515122414,0.7734877467155457,0.20477831598233293,0.7935091853141785
12,0.22303129732608795,0.7833547592163086,0.18697553424647562,0.8077396750450134
13,0.218729879707098,0.7897897958755493,0.17139320965442392,0.8189116716384888
14,0.20990407094359398,0.7940797805786133,0.1619726737478265,0.8263030648231506
15,0.20836234092712402,0.798369824886322,0.15390876804788908,0.8350537419319153
16,0.20270036719739437,0.800514817237854,0.1468665292141614,0.8403211236000061
17,0.19771558977663517,0.8035178184509277,0.14252913205160034,0.8410432934761047
18,0.19610405837496123,0.80694979429245,0.1354379623576447,0.8476700186729431
19,0.19595687898496786,0.804804801940918,0.13192029366338695,0.8498364686965942
20,0.1963058573504289,0.8099527955055237,0.12905961971867969,0.852300226688385
21,0.19083068085213503,0.8116688132286072,0.12672441252679736,0.8541268706321716
22,0.19949283140401045,0.8030887842178345,0.12320595117354835,0.8570578694343567
23,0.19146699023743471,0.8125268220901489,0.12082282812507064,0.8601164221763611
24,0.19211081229150295,0.8155298233032227,0.11857070221945092,0.8613482713699341
25,0.19335447127620378,0.8146718144416809,0.11706660887985318,0.8627501130104065
26,0.1926874772955974,0.8095238208770752,0.11517733632138481,0.8637270927429199
27,0.19521171102921167,0.8138138055801392,0.11382327132202961,0.8639819622039795
