,val_loss,val_binary_accuracy,loss,binary_accuracy
0,0.004595712313824565,0.9966605305671692,0.0232695189731506,0.9840776324272156
1,0.004014385143988008,0.9966605305671692,0.004104091269740214,0.9966202974319458
2,0.0038762891539790207,0.9964885115623474,0.0038714926864486187,0.9966166615486145
3,0.0038406034827888308,0.996735692024231,0.003784200074733235,0.996612012386322
4,0.003790262592275723,0.9966605305671692,0.0037431663620130467,0.9966233372688293
5,0.0037407505448189783,0.9966605305671692,0.003708335044211708,0.9966344237327576
6,0.003702654707882912,0.9966765642166138,0.0036684035769818974,0.9966452717781067
7,0.003636154028636549,0.9967251420021057,0.0035938119515776636,0.9966840147972107
8,0.003569930242266246,0.996677815914154,0.0035283244399276254,0.9966955780982971
9,0.003480643734020302,0.9967566728591919,0.003432197445848336,0.9967024326324463
10,0.0033834386080119796,0.9968367218971252,0.0033360618118119115,0.9967819452285767
11,0.003295502339975531,0.9969089031219482,0.003252770752684834,0.9968591332435608
12,0.0032296936983781,0.99692702293396,0.003165434824768454,0.9969150424003601
13,0.0031312505031573863,0.9970418810844421,0.0030809904322571433,0.9969848394393921
14,0.0030461005940785836,0.9970840215682983,0.002996130660176277,0.9970384240150452
15,0.002974648932861381,0.9971276521682739,0.002903728756549147,0.9970898628234863
16,0.0029093783218846763,0.9971461296081543,0.0028260872602307546,0.9971286058425903
17,0.0028086379394739666,0.9972473382949829,0.0027301811147481202,0.9971912503242493
18,0.002724413860564513,0.9973078370094299,0.0026373870719301824,0.9972668290138245
19,0.002634186349481196,0.9973651170730591,0.002555384774071475,0.9973176121711731
20,0.0025688658775514196,0.9974369406700134,0.002473550763291617,0.9973738789558411
21,0.0024718689152884274,0.9975172877311707,0.0023887929865547145,0.9974501729011536
22,0.0023965103133269075,0.997566282749176,0.0023133856661540146,0.9975069165229797
23,0.0023134724732853497,0.9976100325584412,0.0022049007209716366,0.9976179599761963
24,0.0023096892445122336,0.9975640177726746,0.002131591289071366,0.9976571202278137
25,0.0021679584670616964,0.9977072477340698,0.0020623338224443916,0.9977064728736877
26,0.0020943046299944884,0.997836172580719,0.0019790795563797777,0.9977882504463196
27,0.0020529375076247533,0.9978371858596802,0.001905610999771549,0.9978524446487427
