,val_loss,val_binary_accuracy,loss,binary_accuracy
0,0.004972594711261235,0.996833086013794,0.02714564127769942,0.9851604700088501
1,0.003822917242045592,0.996833086013794,0.003927660137802983,0.9968631863594055
2,0.00372410000903699,0.996833086013794,0.0036050382458294433,0.9968668818473816
3,0.003679824035391954,0.996834933757782,0.0035369391426987324,0.9968658685684204
4,0.003647933881172904,0.996834933757782,0.0034987605079853288,0.9968701004981995
5,0.0036217451383331882,0.996834933757782,0.0034718217939371243,0.9968724250793457
6,0.003597441838707688,0.9968268871307373,0.003452234563883394,0.9968769550323486
7,0.0035802656753712715,0.9968379139900208,0.003430601585811625,0.996884286403656
8,0.0035335107813233456,0.996938169002533,0.003397837025113404,0.9968928098678589
9,0.00348419667588256,0.9969444870948792,0.003354510348678256,0.9969266653060913
10,0.003401348060631252,0.9969896674156189,0.0032919918429494526,0.9969828128814697
11,0.0033389559871148927,0.9969876408576965,0.0032104976155096663,0.997027575969696
12,0.003245099835202989,0.9970568418502808,0.0031369276946255314,0.9970592856407166
13,0.0031848584473492003,0.9971160292625427,0.003064215167736014,0.9970917701721191
14,0.003095267449994494,0.9971508383750916,0.0029807772603817283,0.9971483945846558
15,0.0029901594292539545,0.9972251057624817,0.0028961881122086196,0.9972093105316162
16,0.002922084911546958,0.9972606897354126,0.0028083096694899723,0.9972948431968689
17,0.002821000601533194,0.9973527193069458,0.002703239680461896,0.9973865747451782
18,0.0027115198631192314,0.997412919998169,0.0026039769911828142,0.9974414110183716
19,0.00266330315135079,0.9974572062492371,0.0025196055794367567,0.9974888563156128
20,0.0025552891479477136,0.997526228427887,0.002431236311288861,0.997553825378418
21,0.002500247955554323,0.9975737929344177,0.002351054778167357,0.9976043701171875
22,0.00240999746385442,0.9976217746734619,0.0022849282569950445,0.9976528882980347
23,0.0023862147213352778,0.9976019263267517,0.002217387615625436,0.9977092742919922
24,0.00231150658476318,0.9976789951324463,0.002157086467680832,0.997748076915741
25,0.0022113012057880677,0.9977717399597168,0.0020742380196073404,0.9978216290473938
26,0.002157543826866833,0.9978146553039551,0.002007804505410604,0.9978705048561096
27,0.002082473876309021,0.9978818297386169,0.001942889359391605,0.9979192018508911
28,0.00203530031022,0.9979023933410645,0.0018718393199378624,0.9979668259620667
29,0.0019653717298029716,0.9979864358901978,0.0018261966921272687,0.998004674911499
30,0.00191697329197673,0.9979671239852905,0.001750376055618593,0.9980677366256714
31,0.001863181239080637,0.9980556964874268,0.0016986075905151665,0.9981110692024231
32,0.0018129272189569903,0.9980867505073547,0.0016520699607402397,0.9981340765953064
33,0.001764764088984158,0.9981213808059692,0.0015903069860845184,0.9981886744499207
34,0.0017207159915632658,0.9981582760810852,0.0015491025241014236,0.998224675655365
35,0.0016888267719542664,0.9981834888458252,0.0015083594301055806,0.9982594847679138
36,0.0016310947592930243,0.9982373714447021,0.001450120232766494,0.9983035326004028
37,0.0015846814589336687,0.9982757568359375,0.0014066691233892924,0.9983500242233276
38,0.001546087049789405,0.9983193874359131,0.0013704634984605946,0.9983770847320557
